ts	imei	mwra	c.android.youtube	c.android.chrome	c.android.gm	c.dogalize	c.katana	c.UCMobile.x86	c.updateassist	c.android.vending	c.UCMobile.intl	c.raider
2018-05-10 12:44:00	3590433799317662139	1.00000	12.56078	13.19002	8.96989	16.83053	10.96312	57.48179	53.12313	53.72522	59.95908	27.99718
2018-05-10 12:45:00	3590433799317661115	0.00000	14.27899	13.28026	12.91783	13.90414	11.16154	53.11271	54.39223	41.19493	27.23645	92.24122
2018-05-10 12:46:00	8630330696303481867	1.00000	8.37272	9.83458	8.00941	15.10331	7.29170	68.80346	39.92531	13.33796	47.80661	46.59843
2018-05-10 12:47:00	8630330696303481586	0.00000	8.99833	11.89616	9.16425	13.00295	11.14953	45.89978	63.23917	48.81769	52.37967	73.90268
2018-05-10 12:48:00	8630330696303481115	1.00000	17.00323	11.69964	9.57320	13.44026	13.78733	37.53961	59.84907	89.80841	4.78281	9.03319
2018-05-10 12:49:00	3590433799317662048	1.00000	17.35971	13.33111	9.76943	12.50093	13.66387	30.65831	45.97928	61.02277	73.37879	92.62053
2018-05-10 12:50:00	3590433799317662469	1.00000	8.72180	9.36196	8.40990	13.94390	12.47163	40.36148	58.98732	41.32401	6.62357	61.17605
2018-05-10 12:51:00	8630330696303482147	0.00000	12.79910	12.83150	12.77795	15.64388	15.75613	42.53529	56.99213	66.49852	8.81820	20.09778
2018-05-10 12:52:00	359043379931766353	1.00000	12.98723	12.14931	9.44799	7.40489	13.46672	43.56146	65.45168	4.25830	45.59996	68.92949
2018-05-10 12:53:00	359043379931766882	0.00000	15.05298	15.12216	14.98544	9.15981	9.88850	63.58527	50.17413	26.49923	82.82301	5.72317
2018-05-10 12:54:00	8630330696303482055	1.00000	12.39929	11.78350	12.44319	13.04823	10.76991	33.63074	55.82301	65.78122	36.44357	25.88275
2018-05-10 12:55:00	8630330696303481321	0.00000	16.55356	13.32514	16.24064	8.35939	8.07176	62.05690	55.38612	84.63740	32.02223	76.52231
2018-05-10 12:56:00	359043379931766320	0.00000	12.70173	13.39338	12.51312	16.17988	12.16627	49.08645	39.69101	26.89366	91.63418	10.21925
2018-05-10 12:57:00	3590433799317661305	0.00000	16.87134	16.33064	18.05221	9.24622	13.16732	62.68685	55.99637	68.93019	51.50741	75.28820
2018-05-10 12:58:00	863033069630348545	0.00000	15.14164	14.92466	12.32994	13.96122	13.51943	47.74467	17.35744	49.73377	85.88151	35.14102
2018-05-10 12:59:00	359043379931766254	1.00000	9.58636	9.92587	11.16751	15.20953	11.42488	50.64255	44.42651	47.93751	8.39095	67.82073
2018-05-10 13:00:00	3590433799317661958	0.00000	11.11930	15.16442	12.69854	15.77239	17.83084	61.55708	74.23761	16.88696	59.69437	17.12255
2018-05-10 13:01:00	3590433799317662188	1.00000	14.84141	11.31027	10.20610	9.21163	10.21244	24.77577	49.42496	95.07232	37.19381	56.96448
2018-05-10 13:02:00	8630330696303481644	0.00000	14.07234	14.37826	15.03025	13.52648	11.83455	67.83525	51.81739	17.53162	51.67478	90.16944
2018-05-10 13:03:00	8630330696303481966	1.00000	11.42510	10.33149	10.89048	12.51524	12.35595	65.96083	36.86635	90.23723	3.48037	47.09177
2018-05-10 13:04:00	863033069630348792	1.00000	19.15189	9.85898	11.89222	11.87191	14.09017	39.20201	51.13286	79.19745	33.42429	11.96216
2018-05-10 13:05:00	8630330696303481313	0.00000	15.56807	15.37922	16.71226	10.09851	9.87429	39.33333	45.90871	41.02796	34.90614	92.89887
2018-05-10 13:06:00	3590433799317661891	1.00000	12.15951	10.35196	8.76085	8.78008	18.09210	71.86341	34.58485	84.98255	72.33960	16.59349
2018-05-10 13:07:00	863033069630348511	1.00000	13.52837	12.58980	11.87513	11.99475	9.37726	69.51877	45.84828	60.90644	92.93853	96.71440
2018-05-10 13:08:00	863033069630348842	1.00000	10.45983	7.43823	9.86864	11.38709	11.48050	39.35354	48.38992	99.80159	92.90615	59.94320
2018-05-10 13:09:00	8630330696303481131	1.00000	10.97740	13.84634	10.63756	15.06545	9.71419	43.70667	71.08590	49.89346	46.69789	85.36222
2018-05-10 13:10:00	8630330696303482436	1.00000	10.93401	10.77315	11.63834	13.10960	9.68838	55.62151	51.76030	53.83860	22.48561	5.48238
2018-05-10 13:11:00	3590433799317661834	0.00000	14.63425	15.57019	14.50871	9.88954	9.86607	43.43196	54.46113	47.41034	5.51942	73.06866
2018-05-10 13:12:00	359043379931766056	1.00000	13.02698	12.10784	12.97286	13.14815	12.97304	47.72032	39.67651	63.60061	25.23210	27.59120
2018-05-10 13:13:00	3590433799317661552	0.00000	13.61436	13.18543	15.88092	14.09459	16.57365	45.38228	60.47674	61.27932	5.00548	67.10540
2018-05-10 13:14:00	8630330696303482113	1.00000	16.68897	5.42454	10.36408	14.03269	12.57907	54.24930	38.81930	20.91578	29.42915	67.81725
2018-05-10 13:15:00	8630330696303481396	1.00000	13.35821	10.96447	9.90797	10.07944	12.72186	59.10629	42.18625	20.25509	52.10062	87.18545
2018-05-10 13:16:00	359043379931766627	1.00000	12.16878	9.57682	12.28818	14.57504	10.31172	52.33850	47.61728	0.20531	18.48794	92.51606
2018-05-10 13:17:00	8630330696303481784	1.00000	11.28578	12.76734	13.76566	10.07965	17.35978	40.57792	61.73659	13.62328	94.09633	67.37377
2018-05-10 13:18:00	8630330696303481388	0.00000	13.95548	10.85752	12.24383	12.04755	10.33939	65.68350	74.13321	2.46086	39.00274	87.68475
2018-05-10 13:19:00	863033069630348263	1.00000	10.40574	9.33763	14.95138	13.50735	9.71450	58.02655	61.02172	46.36919	23.56333	51.89158
2018-05-10 13:20:00	8630330696303481636	1.00000	11.15049	8.10539	11.86178	14.87512	10.09623	60.64348	65.89731	88.77300	2.83598	41.44309
2018-05-10 13:21:00	3590433799317661040	1.00000	13.48197	11.29194	9.37287	9.18973	16.84834	70.30455	72.14185	46.22185	36.63739	67.11312
2018-05-10 13:22:00	3590433799317661081	1.00000	14.23684	9.57336	13.16116	11.38882	11.36113	55.35772	82.57451	59.12923	30.67926	43.45359
2018-05-10 13:23:00	3590433799317662089	0.00000	14.74921	16.13564	14.89890	13.56021	11.56855	57.55033	47.62255	56.94583	13.62207	66.60555
2018-05-10 13:24:00	863033069630348958	1.00000	15.25244	14.16216	14.61954	8.78825	10.92570	48.81411	35.27247	76.74784	71.60414	65.51250
2018-05-10 13:25:00	8630330696303481594	1.00000	11.41792	11.38114	10.99982	13.76090	9.01329	33.17808	20.36681	83.09149	40.55797	13.67110
2018-05-10 13:26:00	8630330696303482238	1.00000	9.05335	10.81416	7.03599	16.56781	10.90814	24.75976	25.48355	94.92972	35.80941	54.57893
2018-05-10 13:27:00	3590433799317661594	1.00000	11.24346	14.36256	13.44769	5.94256	14.29571	39.05687	55.33032	22.55701	32.49122	15.76580
2018-05-10 13:28:00	3590433799317661339	0.00000	12.87808	11.15158	11.66836	11.60938	14.75550	47.66433	49.82492	22.58704	86.62861	42.48337
2018-05-10 13:29:00	3590433799317661925	0.00000	9.58729	8.86488	10.10409	15.90826	12.10654	38.04468	50.48371	70.07939	3.49839	47.70221
2018-05-10 13:30:00	3590433799317661552	0.00000	12.71729	14.50286	13.96737	6.92430	8.53616	57.58262	34.14549	93.48887	78.03804	51.93078
2018-05-10 13:31:00	3590433799317662022	1.00000	13.24383	10.41886	10.14554	9.86178	8.64029	53.79847	59.55690	36.99209	80.88085	11.53087
2018-05-10 13:32:00	8630330696303481685	0.00000	13.15346	16.34019	14.29090	12.40165	14.04369	56.12511	54.88967	50.56386	14.54898	45.18036
2018-05-10 13:33:00	359043379931766742	1.00000	12.17684	10.19544	11.74881	13.36055	11.20359	95.14483	65.30233	52.93883	62.88614	54.46722
2018-05-10 13:34:00	359043379931766023	1.00000	10.33588	10.62415	6.21700	9.83518	14.13572	55.42511	34.32789	77.20911	53.70921	37.55192
2018-05-10 13:35:00	8630330696303481099	1.00000	13.00898	11.23731	13.20410	13.09664	11.37935	73.66024	50.55816	80.39447	29.82817	87.43430
2018-05-10 13:36:00	3590433799317661438	1.00000	14.74368	11.65929	8.62596	13.03281	13.78603	38.79005	43.56921	17.53641	37.43728	86.96552
2018-05-10 13:37:00	8630330696303482121	1.00000	8.56844	9.95673	10.24616	14.39831	9.78374	49.87825	60.25705	7.68078	46.88722	41.73148
2018-05-10 13:38:00	8630330696303481925	0.00000	17.09570	16.17312	15.20941	15.82774	7.34816	59.39975	38.17544	10.46917	10.90365	10.61881
2018-05-10 13:39:00	8630330696303482071	1.00000	10.33922	11.27605	11.57088	5.52914	14.34745	47.44293	41.19300	76.46328	48.67752	45.90160
2018-05-10 13:40:00	8630330696303481347	0.00000	12.15464	14.53446	12.77589	13.12923	14.73354	37.53399	33.84469	44.83083	49.60846	83.33134
2018-05-10 13:41:00	8630330696303481453	0.00000	18.48379	14.31469	15.54578	8.26586	11.13252	72.48456	84.26847	92.81695	59.66385	86.00734
2018-05-10 13:42:00	3590433799317661727	0.00000	14.19746	16.29179	12.80069	10.72752	10.69766	62.44998	74.66458	74.22004	13.97285	20.30255
2018-05-10 13:43:00	8630330696303481339	1.00000	13.46933	10.17611	12.22834	12.89347	11.21214	36.44600	21.57986	95.93646	48.30841	64.61972
2018-05-10 13:44:00	3590433799317661750	1.00000	12.30918	9.69295	11.28211	14.43206	12.86652	66.68361	65.70541	12.03273	34.99512	99.39446
2018-05-10 13:45:00	359043379931766403	1.00000	15.04730	7.61127	13.02515	10.30277	14.24432	34.19756	46.88913	82.19008	36.93298	39.85833
2018-05-10 13:46:00	3590433799317661693	1.00000	14.92223	9.51422	10.21108	10.03132	16.00022	45.16109	48.52956	12.42113	70.38599	58.48613
2018-05-10 13:47:00	3590433799317661693	0.00000	15.49699	7.73009	19.00724	11.94059	12.57326	47.17685	54.61248	77.60058	62.70358	51.62921
2018-05-10 13:48:00	8630330696303481677	0.00000	14.76897	11.74835	14.83604	13.50549	14.60107	70.65133	59.41251	71.33193	23.79024	20.72770
2018-05-10 13:49:00	3590433799317662394	1.00000	8.69438	8.47068	8.64144	16.93615	11.77839	65.06635	61.15048	2.77735	59.18966	92.01659
2018-05-10 13:50:00	359043379931766296	1.00000	15.39303	14.16401	14.65208	13.83372	13.62291	26.72718	52.75523	29.81431	10.93545	38.48195
2018-05-10 13:51:00	359043379931766411	1.00000	13.45939	12.76751	9.51096	12.14369	13.83223	38.97484	53.67734	27.21125	79.02484	47.71463
2018-05-10 13:52:00	3590433799317661438	0.00000	14.12753	12.90697	13.89373	10.50146	11.13998	50.86538	49.18844	71.11931	14.99426	79.40672
2018-05-10 13:53:00	3590433799317662436	0.00000	13.71812	16.06383	15.94211	10.91030	7.63339	41.16785	38.66258	37.72659	8.97424	83.84686
2018-05-10 13:54:00	8630330696303481396	0.00000	15.06022	12.90297	14.44585	8.08390	11.40927	65.97987	60.41496	16.64244	81.74447	50.16978
2018-05-10 13:55:00	863033069630348610	1.00000	11.44900	10.43317	9.71828	11.39610	10.08022	56.29718	49.34597	47.58338	12.85691	26.74554
2018-05-10 13:56:00	863033069630348594	0.00000	15.95266	14.83321	15.69755	9.98862	10.98088	57.43579	42.14712	20.01171	95.22071	80.35269
2018-05-10 13:57:00	359043379931766544	0.00000	13.55947	14.75002	15.51516	14.11816	17.16140	55.00111	33.08085	50.43615	30.80426	48.12354
2018-05-10 13:58:00	359043379931766536	1.00000	14.48899	12.53229	8.43295	12.14831	14.21073	42.91818	44.93208	21.15289	61.85592	19.18573
2018-05-10 13:59:00	359043379931766544	0.00000	12.35696	14.52576	13.33320	12.00470	12.57913	43.65759	22.60271	18.62487	13.37541	25.32473
2018-05-10 14:00:00	863033069630348180	0.00000	13.74145	15.33479	15.82234	10.00002	9.44223	32.48685	58.89160	80.35080	81.45981	79.69355
2018-05-10 14:01:00	359043379931766262	0.00000	14.42219	13.25581	13.28696	9.55105	12.18886	42.71432	45.03103	13.52914	20.54979	68.49519
2018-05-10 14:02:00	359043379931766353	1.00000	14.42047	12.05783	11.89636	10.00660	13.43682	49.25721	46.51710	46.30596	50.22073	8.75038
2018-05-10 14:03:00	359043379931766668	0.00000	16.27494	15.27002	15.35865	13.18937	13.04432	66.82910	33.98938	26.27431	14.72057	53.22647
2018-05-10 14:04:00	8630330696303481123	1.00000	15.41403	11.22346	12.40708	11.02023	13.81040	69.64024	34.12307	74.34670	40.42829	33.19763
2018-05-10 14:05:00	8630330696303482386	0.00000	17.60880	14.99865	16.07014	16.30135	11.10974	50.52748	43.96743	20.32023	88.66316	59.53162
2018-05-10 14:06:00	8630330696303481990	1.00000	13.26696	12.69478	10.70095	8.76521	13.32026	46.28568	57.68214	32.02841	98.27110	68.20355
2018-05-10 14:07:00	863033069630348198	1.00000	12.67912	11.48930	11.96010	13.10963	10.57227	45.98323	51.37135	54.78144	24.77788	50.28741
2018-05-10 14:08:00	3590433799317661768	0.00000	15.17537	14.44468	12.82886	16.25468	13.66854	83.75128	44.75753	79.01106	51.05071	46.06468
2018-05-10 14:09:00	8630330696303481776	0.00000	15.38131	16.18705	12.94260	12.77071	9.89419	44.70131	38.67153	48.26431	73.35967	34.56470
2018-05-10 14:10:00	8630330696303481867	1.00000	11.51188	11.51097	13.36033	12.60377	10.14550	58.61047	59.42622	80.48266	41.36155	7.30231
2018-05-10 14:11:00	863033069630348123	0.00000	14.73701	9.37876	18.00341	10.97012	14.47726	39.62419	58.59205	6.90855	58.35259	7.13709
2018-05-10 14:12:00	359043379931766312	1.00000	15.75878	8.50322	13.99022	10.67461	12.37214	79.99344	60.20748	59.89979	57.79734	37.28688
2018-05-10 14:13:00	8630330696303481131	1.00000	17.12911	10.62552	11.02640	12.90155	13.59830	62.47459	45.48691	19.68308	47.89928	0.24591
2018-05-10 14:14:00	863033069630348487	0.00000	14.06129	8.46059	18.50073	14.75243	13.46934	55.88448	61.22754	61.32711	62.01581	65.48815
2018-05-10 14:15:00	359043379931766890	0.00000	13.87570	15.05000	13.40795	12.24249	15.20797	64.35924	46.90865	13.01448	93.79452	77.79013
2018-05-10 14:16:00	8630330696303481461	1.00000	17.16032	8.41919	11.75223	12.27736	16.28414	84.01316	33.94768	45.93189	16.02107	33.36723
2018-05-10 14:17:00	8630330696303481792	0.00000	13.96875	13.60924	15.89974	12.64730	9.38735	66.28251	66.65966	64.25980	92.17286	39.22354
2018-05-10 14:18:00	8630330696303482477	1.00000	15.72701	9.09181	4.30337	14.47348	13.58840	62.97662	47.62343	87.84127	98.03582	65.62256
2018-05-10 14:19:00	863033069630348131	1.00000	14.03178	11.58438	12.00387	9.20896	13.58364	56.14038	40.64380	24.14656	32.37011	31.80287
2018-05-10 14:20:00	863033069630348693	1.00000	9.95098	6.82442	12.23437	15.30258	11.48074	49.48266	39.77862	11.86711	27.09272	51.29808
2018-05-10 14:21:00	3590433799317661578	1.00000	8.39625	11.10998	8.73684	16.84661	11.09412	42.44586	53.25122	23.59837	44.55923	32.89927
2018-05-10 14:22:00	359043379931766403	0.00000	15.02784	9.87061	12.55734	16.84313	9.56264	46.00264	48.22184	36.73127	11.17963	90.68597
2018-05-10 14:23:00	3590433799317661131	1.00000	11.23191	10.67262	11.04474	11.44434	9.81496	50.22353	51.84392	67.68627	88.07007	19.29207
2018-05-10 14:24:00	8630330696303481842	0.00000	15.02830	15.81766	12.70949	14.94756	11.99673	67.65480	56.25237	72.38773	62.91342	98.57165
2018-05-10 14:25:00	3590433799317661917	0.00000	15.34225	12.04880	16.86210	13.00955	12.26038	56.28675	78.62323	15.43676	30.06367	57.92183
2018-05-10 14:26:00	359043379931766304	1.00000	15.77397	9.91847	11.23669	11.01089	14.68934	60.33030	48.23885	90.54070	88.20475	4.13480
2018-05-10 14:27:00	3590433799317662071	0.00000	13.20023	16.36879	12.23545	11.51142	8.41273	51.88053	48.10403	26.57261	81.36189	22.28466
2018-05-10 14:28:00	8630330696303481057	1.00000	13.59574	11.92540	11.77714	12.21123	10.34438	43.02116	46.07955	75.29574	21.25615	87.67031
2018-05-10 14:29:00	8630330696303482105	0.00000	12.94949	12.84454	11.95480	15.55057	13.21460	39.18319	50.15005	91.43985	62.56531	58.76741
2018-05-10 14:30:00	8630330696303481578	0.00000	12.81892	13.55421	14.05220	16.28675	13.61850	66.72867	28.17773	46.10213	44.38341	75.36696
2018-05-10 14:31:00	863033069630348040	0.00000	15.33552	17.14664	12.49894	12.80518	9.05823	59.13282	17.91119	65.03080	80.28154	44.96105
2018-05-10 14:32:00	863033069630348636	1.00000	14.93925	12.09326	14.02947	6.99873	11.22648	41.48404	59.95971	0.24409	87.27003	42.70409
2018-05-10 14:33:00	3590433799317661180	0.00000	13.82125	15.35248	11.37222	10.67771	9.41109	45.65707	32.28844	18.74646	75.14473	4.83222
2018-05-10 14:34:00	359043379931766346	1.00000	11.34297	12.38701	11.00211	13.24993	9.56861	49.27261	69.96026	44.13170	51.55692	48.19176
2018-05-10 14:35:00	3590433799317661529	1.00000	16.26991	10.36601	8.89019	12.92567	15.40066	52.02073	55.88743	73.14355	9.06779	6.65725
2018-05-10 14:36:00	863033069630348172	1.00000	9.42883	9.11054	11.46613	14.03064	9.06099	39.34849	48.22038	16.42835	6.44168	28.61913
2018-05-10 14:37:00	359043379931766742	1.00000	10.50670	10.06649	11.52954	13.70797	11.16015	51.71846	44.83026	20.08778	4.64913	43.48639
2018-05-10 14:38:00	8630330696303481073	1.00000	12.78230	9.56342	7.59270	10.29999	14.92888	58.39876	47.62022	91.57080	44.65522	53.30044
2018-05-10 14:39:00	8630330696303481222	0.00000	17.50882	8.82894	8.59184	12.95228	14.59037	26.26646	63.00244	78.39931	53.81036	25.56207
2018-05-10 14:40:00	359043379931766304	1.00000	11.80868	13.97935	12.13549	14.97758	11.53947	65.28972	16.02965	29.58475	3.75632	70.12989
2018-05-10 14:41:00	8630330696303481974	1.00000	10.88863	12.29051	10.95774	15.74461	10.70218	56.31097	58.24488	9.25816	77.77017	22.48919
2018-05-10 14:42:00	3590433799317661305	1.00000	15.65700	7.80683	9.14164	13.30521	14.21253	49.87254	31.53146	45.85561	4.98425	3.77620
2018-05-10 14:43:00	3590433799317661131	1.00000	18.04084	10.88402	10.16618	15.67512	14.04480	50.01625	44.79815	26.13135	51.16016	95.76273
2018-05-10 14:44:00	8630330696303481479	1.00000	13.56620	10.40033	8.13290	14.33669	12.58539	65.24919	36.57337	89.35178	6.93779	85.88226
2018-05-10 14:45:00	3590433799317662345	1.00000	7.35738	10.79305	9.00719	14.24316	10.25395	65.11188	54.54015	75.22095	36.18106	18.31407
2018-05-10 14:46:00	359043379931766478	1.00000	11.61893	15.15200	10.82014	16.40194	11.93156	48.12291	68.68197	89.68649	60.36159	79.26439
2018-05-10 14:47:00	8630330696303482113	1.00000	11.73127	11.73128	12.27153	7.68851	15.71207	38.03972	79.66188	91.81860	48.69575	66.26846
2018-05-10 14:48:00	863033069630348701	0.00000	14.05904	13.59595	11.59042	14.16361	12.35072	56.72152	33.50130	68.63607	26.67854	34.23732
2018-05-10 14:49:00	863033069630348107	0.00000	10.34272	11.07379	12.35175	10.30719	10.67697	48.54604	49.36422	27.99260	15.16843	8.24141
2018-05-10 14:50:00	3590433799317662485	0.00000	13.30211	12.79824	14.27214	14.90655	15.08221	72.17091	47.84855	1.61819	27.83287	59.22950
2018-05-10 14:51:00	3590433799317662261	1.00000	11.55630	11.26901	13.64900	10.11855	12.14006	52.87317	58.15124	33.09676	23.30981	12.03011
2018-05-10 14:52:00	8630330696303481222	1.00000	14.13280	8.20712	8.65684	12.69938	12.48162	69.57396	38.21919	53.44101	53.89768	20.34453
2018-05-10 14:53:00	8630330696303481396	1.00000	13.06277	12.01535	8.13189	10.63915	16.60003	64.40454	65.30521	15.94117	50.99386	26.00273
2018-05-10 14:54:00	3590433799317661131	1.00000	12.29791	11.07764	9.83964	10.27297	13.43393	61.04287	40.09670	21.60700	14.24731	97.76463
2018-05-10 14:55:00	8630330696303482006	1.00000	17.04417	11.70270	11.90031	9.30364	12.49081	65.16537	51.86768	82.86628	1.03189	81.57758
2018-05-10 14:56:00	3590433799317661735	1.00000	12.16676	14.60663	14.06579	7.36131	14.84492	36.34165	46.34349	15.97879	0.78871	28.21519
2018-05-10 14:57:00	359043379931766668	1.00000	16.31614	10.05482	8.81734	13.65612	15.40650	45.64623	52.80205	10.40176	9.92928	12.35210
2018-05-10 14:58:00	863033069630348115	0.00000	15.79316	14.31282	14.28183	16.59038	13.64565	49.05806	55.00087	77.27258	11.40423	62.32703
2018-05-10 14:59:00	863033069630348123	1.00000	13.41656	8.21307	8.36114	11.50797	14.54765	49.69696	86.21277	7.95947	73.81228	98.77362
2018-05-10 15:00:00	3590433799317661396	1.00000	14.33935	11.95458	11.11133	11.16260	13.26965	49.33082	61.96328	69.79087	82.75388	31.76979
2018-05-10 15:01:00	863033069630348255	1.00000	12.59979	9.16006	13.64887	12.18561	10.07743	65.67656	65.79111	87.79510	64.76464	30.64109
2018-05-10 15:02:00	863033069630348347	1.00000	11.59755	11.79776	9.82324	12.22435	12.57688	40.94216	50.51180	94.83139	98.19455	27.43513
2018-05-10 15:03:00	359043379931766346	0.00000	17.24478	15.37971	13.89006	12.46846	13.33151	66.84339	52.04342	28.29336	79.22781	77.08840
2018-05-10 15:04:00	863033069630348644	1.00000	11.60376	10.79774	12.53772	13.17850	9.95784	78.73637	48.04282	2.86819	66.99665	24.55090
2018-05-10 15:05:00	863033069630348388	1.00000	12.69881	10.50713	8.93137	12.18104	13.76673	22.56911	50.78787	98.51509	78.16332	29.74663
2018-05-10 15:06:00	8630330696303481206	1.00000	10.25165	9.99089	10.65825	11.03350	9.95162	30.58712	39.62854	7.13487	58.50850	91.79076
2018-05-10 15:07:00	8630330696303482493	1.00000	12.26876	7.34006	7.23910	11.08523	15.05501	45.68017	32.36691	95.46031	27.76377	78.97956
2018-05-10 15:08:00	3590433799317661529	0.00000	14.80459	15.96291	15.04972	15.30611	16.64054	59.60874	67.55533	54.68474	28.18463	83.07184
2018-05-10 15:09:00	863033069630348008	1.00000	15.01566	11.33963	13.27367	9.47642	14.89805	64.71045	54.89179	50.35030	65.35959	22.87566
2018-05-10 15:10:00	8630330696303482352	1.00000	14.07626	14.30763	17.67354	6.13193	14.52581	51.07864	53.97303	1.22805	86.04995	34.45755
2018-05-10 15:11:00	359043379931766171	0.00000	15.12792	17.49249	16.63096	14.55886	15.09108	57.03428	65.60822	8.56215	18.02173	34.29479
2018-05-10 15:12:00	359043379931766361	1.00000	13.75879	12.99409	12.60846	15.56032	11.81483	52.27473	27.67373	8.50415	4.14952	6.56523
2018-05-10 15:13:00	8630330696303481974	0.00000	11.68044	12.24375	13.81391	7.76599	10.22806	65.05754	55.49775	5.93163	95.08692	66.99647
2018-05-10 15:14:00	8630330696303481545	0.00000	14.31021	14.33642	12.83334	12.66447	16.08482	37.82123	40.40306	91.70322	36.45466	28.20106
2018-05-10 15:15:00	863033069630348396	0.00000	12.64879	14.85880	13.97540	8.38328	9.90426	66.58384	46.12720	73.86227	7.38026	52.83331
2018-05-10 15:16:00	863033069630348792	1.00000	9.83260	9.77124	10.57179	6.25885	17.18842	39.38925	70.32985	20.63201	78.52527	62.12238
2018-05-10 15:17:00	3590433799317662246	0.00000	14.49161	13.62581	14.19819	12.53946	12.46895	48.37463	50.30748	84.45118	80.24791	68.02017
2018-05-10 15:18:00	8630330696303482113	1.00000	14.14947	11.89982	11.96440	9.50900	14.11324	43.48589	58.32937	16.85818	63.84276	34.92734
2018-05-10 15:19:00	863033069630348610	1.00000	8.78003	10.65037	10.79899	15.49681	11.24185	56.89392	40.22363	49.74938	78.44843	94.44432
2018-05-10 15:20:00	3590433799317661529	1.00000	10.96574	9.55807	11.40031	15.82419	10.69009	55.84659	66.60053	7.46677	27.11532	53.67895
2018-05-10 15:21:00	8630330696303482212	1.00000	8.21479	11.16337	9.62085	13.82328	9.52782	88.84222	37.57471	18.14670	57.06326	33.51818
2018-05-10 15:22:00	863033069630348180	1.00000	9.18911	9.98827	10.33103	14.05065	8.68667	59.34625	42.89678	84.22956	58.15221	51.99122
2018-05-10 15:23:00	8630330696303481958	1.00000	13.41949	10.40742	10.60349	11.11546	14.81935	69.58196	41.84269	58.23023	67.04178	84.94598
2018-05-10 15:24:00	3590433799317662170	0.00000	12.72022	13.74880	8.26593	14.31317	12.58123	48.32635	69.98815	74.16991	65.23923	64.78147
2018-05-10 15:25:00	3590433799317661792	1.00000	11.18305	8.43995	13.62568	11.29190	8.40876	31.88127	55.65282	22.09489	80.87696	87.95416
2018-05-10 15:26:00	3590433799317661008	0.00000	15.13476	14.90351	16.37015	10.67765	8.86215	57.29463	56.03754	91.04844	49.80917	30.27406
2018-05-10 15:27:00	359043379931766437	1.00000	15.68678	11.53512	13.78571	9.96546	13.83682	50.55020	59.05967	44.69854	49.03986	14.69676
2018-05-10 15:28:00	359043379931766601	0.00000	12.47007	10.51820	14.26223	11.72896	8.79987	45.49501	69.98623	89.72998	16.05701	4.74591
2018-05-10 15:29:00	3590433799317661297	1.00000	14.21382	12.04486	12.14570	11.77541	13.10992	54.40068	46.16751	39.89000	35.45112	75.12146
2018-05-10 15:30:00	3590433799317662105	1.00000	12.64566	15.69604	12.77057	6.37056	15.60560	67.33134	55.95615	34.39861	57.28091	29.44752
2018-05-10 15:31:00	863033069630348545	1.00000	10.78354	9.31246	13.01297	7.88545	15.28062	37.90576	55.84568	5.52891	58.58816	62.96668
2018-05-10 15:32:00	8630330696303481511	1.00000	13.85374	14.17812	11.68980	9.39251	14.05364	69.54443	37.55650	68.21386	5.32518	14.46948
2018-05-10 15:33:00	359043379931766155	0.00000	15.45767	13.94783	13.92915	16.18495	12.91223	54.71855	56.09947	35.94147	44.21297	9.12354
2018-05-10 15:34:00	8630330696303481693	1.00000	9.76015	7.84359	11.22393	13.76924	7.60278	22.61497	70.26022	5.89321	43.46635	42.62113
2018-05-10 15:35:00	8630330696303481693	0.00000	12.38667	12.60407	15.77285	11.76534	12.94226	49.55166	49.51724	90.18514	85.65112	92.98579
2018-05-10 15:36:00	8630330696303482444	1.00000	15.53777	10.66446	11.86391	11.05726	12.01648	25.01237	67.71227	45.85162	86.96976	84.73015
2018-05-10 15:37:00	3590433799317661438	1.00000	10.66896	10.77983	11.71939	12.45013	10.37584	55.16685	63.12279	71.41853	8.48473	62.90092
2018-05-10 15:38:00	8630330696303481057	0.00000	13.80823	15.16090	12.01847	14.48574	12.21047	50.94214	53.97543	17.19318	89.29256	10.72877
2018-05-10 15:39:00	863033069630348701	0.00000	13.36488	16.20840	11.94196	9.81837	8.38783	74.54639	46.46880	32.48306	4.39231	49.56189
2018-05-10 15:40:00	3590433799317661081	1.00000	10.56272	11.38571	8.87030	6.28808	15.12556	49.78116	44.09568	75.15736	30.14007	98.52869
2018-05-10 15:41:00	8630330696303482022	0.00000	15.29460	14.81300	10.72850	11.13918	11.16046	40.41500	61.60566	34.83841	33.80398	91.94457
2018-05-10 15:42:00	863033069630348297	0.00000	16.40391	13.00837	15.77550	10.53825	12.10625	45.73619	27.68519	91.67053	76.34034	21.16520
2018-05-10 15:43:00	8630330696303482485	0.00000	16.18488	14.27619	14.65226	14.34511	12.28298	48.19800	68.84392	82.04512	58.09692	93.36652
2018-05-10 15:44:00	3590433799317661362	1.00000	14.09260	9.04119	9.69361	11.70104	15.22464	63.67671	72.11922	8.44630	65.22845	26.00119
2018-05-10 15:45:00	863033069630348396	0.00000	17.83567	16.13503	16.76133	8.76582	10.71803	59.94350	40.34061	3.80534	89.85681	82.53392
2018-05-10 15:46:00	863033069630348263	1.00000	14.82338	9.58768	9.93176	11.36861	15.31502	48.45275	65.97895	94.77509	38.16723	33.45276
