latitude	longitude	store_name	code	location	imei
37.52487	-77.55777	Bon Air	US	America/New_York	3590433799317662071
16.0567	103.65309	Roi Et	TH	Asia/Bangkok	863033069630348842
-28.24	-48.67028	Imbituba	BR	America/Sao_Paulo	3590433799317662428
6.46838	-73.26022	Socorro	CO	America/Bogota	8630330696303481214
52.21099	7.02238	Gronau	DE	Europe/Berlin	8630330696303482436
20.21322	-100.88023	Salvatierra	MX	America/Mexico_City	863033069630348008
12.97389	123.99333	Sorsogon	PH	Asia/Manila	3590433799317662113
40.67705	-73.89125	Cypress Hills	US	America/New_York	3590433799317661255
24.41288	76.56719	Aklera	IN	Asia/Kolkata	8630330696303481099
39.96348	-4.83076	Talavera de la Reina	ES	Europe/Madrid	359043379931766312
34.14251	-118.25508	Glendale	US	America/Los_Angeles	863033069630348909
-36.9256	-73.02841	Chiguayante	CL	America/Santiago	8630330696303481495
13.44581	101.18445	Phanat Nikhom	TH	Asia/Bangkok	8630330696303481693
24.41288	76.56719	Aklera	IN	Asia/Kolkata	3590433799317661065
27.09978	-82.45426	Venice	US	America/New_York	3590433799317662386
36	139.55722	Okegawa	JP	Asia/Tokyo	3590433799317662295
11.12018	76.11996	Manjeri	IN	Asia/Kolkata	3590433799317661859
54.39635	24.04142	Alytus	LT	Europe/Vilnius	3590433799317661693
34.25807	-88.70464	Tupelo	US	America/Chicago	3590433799317661032
-3.14306	-58.44417	Itacoatiara	BR	America/Manaus	3590433799317661396
48.86667	2.08333	Marly-le-Roi	FR	Europe/Paris	3590433799317661214
41.24264	16.50104	Bisceglie	IT	Europe/Rome	3590433799317661982
49.952431	15.268654	Kutná Hora	CZ	Europe/Prague	8630330696303481370
-38.65333	178.00417	Gisborne	NZ	Pacific/Auckland	8630330696303481230
34.61667	135.6	Yao	JP	Asia/Tokyo	8630330696303481438
41.29444	69.67639	Parkent	UZ	Asia/Tashkent	3590433799317662295
21.34222	71.30633	Kundla	IN	Asia/Kolkata	863033069630348263
52.21099	7.02238	Gronau	DE	Europe/Berlin	3590433799317661792
54.39635	24.04142	Alytus	LT	Europe/Vilnius	3590433799317662303
32.17629	75.06583	Fazilpur	PK	Asia/Karachi	3590433799317662063
27.09978	-82.45426	Venice	US	America/New_York	3590433799317662444
52.59319	13.32127	Wittenau	DE	Europe/Berlin	863033069630348289
29.53885	-95.44744	Fresno	US	America/Chicago	359043379931766742
-33.38056	-56.52361	Durazno	UY	America/Montevideo	863033069630348479
-10.95817	-38.79084	Tucano	BR	America/Bahia	3590433799317661933
51.65	-0.2	Barnet	GB	Europe/London	8630330696303482394
10.13361	124.84472	Maasin	PH	Asia/Manila	359043379931766270
52.31333	6.92917	Oldenzaal	NL	Europe/Amsterdam	359043379931766981
53.49389	-1.29243	Mexborough	GB	Europe/London	8630330696303482006
-2.68333	33	Usagara	TZ	Africa/Dar_es_Salaam	359043379931766734
48.21644	9.02596	Albstadt	DE	Europe/Berlin	3590433799317661289
44.75874	19.21437	Bijeljina	BA	Europe/Sarajevo	863033069630348131
39.96097	-75.60804	West Chester	US	America/New_York	3590433799317661545
39.59611	27.02444	Edremit	TR	Europe/Istanbul	359043379931766874
34.56861	105.89333	Beidao	CN	Asia/Shanghai	359043379931766049
55.1904	30.2049	Vitebsk	BY	Europe/Minsk	863033069630348479
33.37526	74.3092	Rajaori	IN	Asia/Kolkata	359043379931766643
25.87498	86.59611	Saharsa	IN	Asia/Kolkata	3590433799317662261
-34.88422	150.60036	Nowra	AU	Australia/Sydney	863033069630348511
50.86079	17.4674	Brzeg	PL	Europe/Warsaw	8630330696303481131
48.77275	5.16108	Bar-le-Duc	FR	Europe/Paris	359043379931766544
37.73222	115.70111	Hengshui	CN	Asia/Shanghai	3590433799317662337
45.40008	-73.58248	Sainte-Catherine	CA	America/Toronto	8630330696303481156
43.32393	5.4584	Les Olives	FR	Europe/Paris	8630330696303481917
68.79833	16.54165	Harstad	NO	Europe/Oslo	8630330696303481396
-23.85972	35.34722	Maxixe	MZ	Africa/Maputo	8630330696303481271
10.13361	124.84472	Maasin	PH	Asia/Manila	8630330696303481438
43.61092	3.87723	Montpellier	FR	Europe/Paris	8630330696303481503
50.23019	8.77155	Karben	DE	Europe/Berlin	3590433799317661487
42.8139	-1.64295	Segundo Ensanche	ES	Europe/Madrid	3590433799317662188
18.03496	-66.8499	Yauco	PR	America/Puerto_Rico	3590433799317661354
-21.44345	-65.71875	Tupiza	BO	America/La_Paz	863033069630348008
36.64852	51.49621	Nowshahr	IR	Asia/Tehran	359043379931766049
19.32932	-98.1664	Contla	MX	America/Mexico_City	863033069630348263
51.38673	0.30367	Hartley	GB	Europe/London	3590433799317661099
43.96222	43.63417	Novopavlovsk	RU	Europe/Moscow	359043379931766155
53.69786	-2.68758	Leyland	GB	Europe/London	359043379931766718
16.0567	103.65309	Roi Et	TH	Asia/Bangkok	8630330696303482196
-17.83333	48.41667	Ambatondrazaka	MG	Indian/Antananarivo	359043379931766791
14.62578	121.12251	Antipolo	PH	Asia/Manila	3590433799317661651
13.51825	99.95469	Damnoen Saduak	TH	Asia/Bangkok	3590433799317661305
57.14369	-2.09814	Aberdeen	GB	Europe/London	863033069630348180
24.28859	116.11768	Meizhou	CN	Asia/Shanghai	359043379931766742
35.74788	-95.36969	Muskogee	US	America/Chicago	863033069630348420
42.35843	-71.05977	Boston	US	America/New_York	3590433799317661792
34.25	135.31667	Iwade	JP	Asia/Tokyo	8630330696303482188
12.35275	121.06761	San Jose	PH	Asia/Manila	359043379931766569
10.29085	105.75635	Sa Dec	VN	Asia/Ho_Chi_Minh	359043379931766130
54.90083	38.07083	Stupino	RU	Europe/Moscow	359043379931766494
36	139.55722	Okegawa	JP	Asia/Tokyo	3590433799317662121
50.82709	6.9747	Wesseling	DE	Europe/Berlin	3590433799317662394
42.22718	14.39024	Lanciano	IT	Europe/Rome	3590433799317661867
-17.74431	-48.62789	Caldas Novas	BR	America/Sao_Paulo	8630330696303481933
26.2649	81.54855	Jais	IN	Asia/Kolkata	359043379931766353
33.78333	114.51667	Wacheng	CN	Asia/Shanghai	3590433799317661917
10.63504	-85.43772	Liberia	CR	America/Costa_Rica	8630330696303481578
47.98372	10.18527	Memmingen	DE	Europe/Berlin	3590433799317662436
40.67705	-73.89125	Cypress Hills	US	America/New_York	863033069630348271
47.05	15.46667	Sankt Peter	AT	Europe/Vienna	8630330696303482105
41.15376	-87.88754	Bourbonnais	US	America/Chicago	3590433799317662345
53.43333	-7.95	Athlone	IE	Europe/Dublin	863033069630348180
26.2649	81.54855	Jais	IN	Asia/Kolkata	8630330696303481362
34.31	-2.16	Jerada	MA	Africa/Casablanca	3590433799317661867
41.24255	-82.61573	Norwalk	US	America/New_York	8630330696303482055
20.88098	75.11937	Parola	IN	Asia/Kolkata	863033069630348446
50.8	3.16667	Wevelgem	BE	Europe/Brussels	3590433799317661206
-4.24444	-42.29444	Barras	BR	America/Fortaleza	3590433799317662154
25.6439	77.9129	Narwar	IN	Asia/Kolkata	8630330696303481313
3.3285	99.1625	Tebingtinggi	ID	Asia/Jakarta	863033069630348586
34.61667	135.6	Yao	JP	Asia/Tokyo	863033069630348305
-8.28333	-35.03333	Cabo	BR	America/Recife	863033069630348628
48.86667	2.08333	Marly-le-Roi	FR	Europe/Paris	3590433799317661511
33.3213	130.94098	Hita	JP	Asia/Tokyo	3590433799317662014
39.08367	-84.50855	Covington	US	America/New_York	8630330696303481891
5.90702	116.10146	Donggongon	MY	Asia/Kuching	359043379931766312
36	139.55722	Okegawa	JP	Asia/Tokyo	863033069630348990
6.46838	-73.26022	Socorro	CO	America/Bogota	3590433799317661065
43.96222	43.63417	Novopavlovsk	RU	Europe/Moscow	359043379931766130
24.28859	116.11768	Meizhou	CN	Asia/Shanghai	3590433799317662444
8.88988	-79.62603	Veracruz	PA	America/Panama	359043379931766031
20.74122	-100.44843	Santa Rosa Jauregui	MX	America/Mexico_City	8630330696303481586
40.58654	-122.39168	Redding	US	America/Los_Angeles	3590433799317662170
34.4833	136.84186	Toba	JP	Asia/Tokyo	3590433799317661479
23.5654	119.58627	Magong	TW	Asia/Taipei	863033069630348578
30.81383	75.16878	Moga	IN	Asia/Kolkata	8630330696303481677
35.95664	36.7138	Binnish	SY	Asia/Damascus	8630330696303481289
23.18	88.58	Aistala	IN	Asia/Kolkata	8630330696303481339
50.88506	4.07601	Denderleeuw	BE	Europe/Brussels	8630330696303481271
50.09019	8.4493	Hofheim am Taunus	DE	Europe/Berlin	863033069630348545
17.06542	-96.72365	Oaxaca	MX	America/Mexico_City	359043379931766411
2.41669	30.98551	Paidha	UG	Africa/Kampala	359043379931766742
3.51667	11.5	Mbalmayo	CM	Africa/Douala	8630330696303481040
46.51872	86.00214	Hoxtolgay	CN	Asia/Urumqi	8630330696303481222
-27.4338	-65.61427	Aguilares	AR	America/Argentina/Tucuman	359043379931766486
53.43333	-7.95	Athlone	IE	Europe/Dublin	3590433799317661248
53.16167	6.76111	Hoogezand	NL	Europe/Amsterdam	863033069630348537
27.76056	-15.58602	Maspalomas	ES	Atlantic/Canary	8630330696303482253
53.6052	10.03988	Barmbek-Nord	DE	Europe/Berlin	863033069630348214
10.7375	122.9666	Talisay	PH	Asia/Manila	863033069630348388
35.20889	111.73861	Changzhi	CN	Asia/Shanghai	3590433799317662055
59.37722	28.19028	Narva	EE	Europe/Tallinn	3590433799317662261
38.13708	41.00817	Silvan	TR	Europe/Istanbul	8630330696303481842
10.13361	124.84472	Maasin	PH	Asia/Manila	863033069630348347
36.08497	9.37082	Siliana	TN	Africa/Tunis	863033069630348982
45.40008	-73.58248	Sainte-Catherine	CA	America/Toronto	8630330696303482097
48.77275	5.16108	Bar-le-Duc	FR	Europe/Paris	863033069630348149
9.15093	-79.62098	Chilibre	PA	America/Panama	863033069630348511
57.14369	-2.09814	Aberdeen	GB	Europe/London	8630330696303481735
36.53333	136.61667	Nonoichi	JP	Asia/Tokyo	3590433799317661149
19.30157	72.85107	Bhayandar	IN	Asia/Kolkata	863033069630348115
42.67164	14.01481	Roseto degli Abruzzi	IT	Europe/Rome	8630330696303481313
53.53333	-7.35	An Muileann gCearr	IE	Europe/Dublin	3590433799317661156
44.92801	4.8951	Valence	FR	Europe/Paris	8630330696303481180
56.9083	60.8019	Beryozovsky	RU	Asia/Yekaterinburg	3590433799317661073
50.79205	-1.08593	Southsea	GB	Europe/London	8630330696303482089
49.738430	13.373637	Plzeň	CZ	Europe/Prague	8630330696303481743
26.2649	81.54855	Jais	IN	Asia/Kolkata	3590433799317661537
53.53395	33.72798	Zhukovka	RU	Europe/Moscow	359043379931766015
51.19139	6.51352	Korschenbroich	DE	Europe/Berlin	8630330696303481875
45.53929	-122.38731	Troutdale	US	America/Los_Angeles	3590433799317662378
-3.14306	-58.44417	Itacoatiara	BR	America/Manaus	3590433799317661206
5.30383	-1.98956	Tarkwa	GH	Africa/Accra	3590433799317661198
43.11667	1.6	Pamiers	FR	Europe/Paris	3590433799317662055
51.26	-2.1875	Westbury	GB	Europe/London	8630330696303482345
42.52787	-70.92866	Peabody	US	America/New_York	359043379931766197
9.535	-13.68778	Camayenne	GN	Africa/Conakry	359043379931766890
50.75	2.25	Saint-Omer	FR	Europe/Paris	3590433799317662238
47.98372	10.18527	Memmingen	DE	Europe/Berlin	863033069630348735
40.37528	28.88222	Mudanya	TR	Europe/Istanbul	863033069630348271
22.98212	-80.58556	Corralillo	CU	America/Havana	8630330696303481909
15.58552	102.42587	Bua Yai	TH	Asia/Bangkok	863033069630348867
43.31667	-2.68333	Gernika-Lumo	ES	Europe/Madrid	359043379931766445
-4.24444	-42.29444	Barras	BR	America/Fortaleza	863033069630348776
-25.42778	-49.27306	Curitiba	BR	America/Sao_Paulo	3590433799317661180
31.12406	-97.90308	Copperas Cove	US	America/Chicago	863033069630348503
40.87363	14.34085	Volla	IT	Europe/Rome	863033069630348693
42.52787	-70.92866	Peabody	US	America/New_York	3590433799317662360
40.56754	-89.64066	Pekin	US	America/Chicago	8630330696303481040
42.16808	-88.42814	Huntley	US	America/Chicago	359043379931766528
19.8173	-97.35992	Teziutlan	MX	America/Mexico_City	863033069630348016
22.37066	114.10479	Tsuen Wan	HK	Asia/Hong_Kong	359043379931766957
55.67938	12.53463	Frederiksberg	DK	Europe/Copenhagen	863033069630348446
42.35843	-71.05977	Boston	US	America/New_York	359043379931766866
39.32011	-76.51552	Rosedale	US	America/New_York	3590433799317661941
53.37596	51.3452	Otradnyy	RU	Europe/Samara	8630330696303481552
44.31771	9.32241	Chiavari	IT	Europe/Rome	8630330696303481933
50.23271	12.87117	Karlovy Vary	CZ	Europe/Prague	359043379931766924
5.84752	-5.682	Lakota	CI	Africa/Abidjan	3590433799317661685
38.40917	112.73333	Xinzhou	CN	Asia/Shanghai	3590433799317662329
60.02427	30.28491	Kolomyagi	RU	Europe/Moscow	359043379931766320
43.31667	-2.68333	Gernika-Lumo	ES	Europe/Madrid	3590433799317662311
40.11583	67.84222	Jizzax	UZ	Asia/Samarkand	8630330696303482303
13.65805	102.56365	Paoy Paet	KH	Asia/Phnom_Penh	863033069630348776
-38.65333	178.00417	Gisborne	NZ	Pacific/Auckland	8630330696303481909
55.54028	89.20083	Sharypovo	RU	Asia/Krasnoyarsk	359043379931766544
55.54028	89.20083	Sharypovo	RU	Asia/Krasnoyarsk	8630330696303481289
34.4833	136.84186	Toba	JP	Asia/Tokyo	8630330696303482360
26.32293	91.00632	Barpeta	IN	Asia/Kolkata	359043379931766486
10.22677	-67.33122	La Victoria	VE	America/Caracas	359043379931766312
55.67938	12.53463	Frederiksberg	DK	Europe/Copenhagen	8630330696303481404
45.0408	-93.263	Columbia Heights	US	America/Chicago	359043379931766213
38.07789	13.44275	Villabate	IT	Europe/Rome	3590433799317661974
-11.48472	-37.93278	Rio Real	BR	America/Bahia	8630330696303481453
7.50251	5.06258	Igbara-Odo	NG	Africa/Lagos	863033069630348990
-34.28853	146.05093	Griffith	AU	Australia/Sydney	8630330696303482253
24.28859	116.11768	Meizhou	CN	Asia/Shanghai	8630330696303481545
35.72917	10.58082	Msaken	TN	Africa/Tunis	8630330696303482030
40.72816	-74.07764	Jersey City	US	America/New_York	8630330696303481990
-30.60106	-71.19901	Ovalle	CL	America/Santiago	863033069630348743
44.22639	22.53083	Negotin	RS	Europe/Belgrade	359043379931766643
33.76446	-117.79394	North Tustin	US	America/Los_Angeles	359043379931766700
58.7002	59.4839	Kachkanar	RU	Asia/Yekaterinburg	3590433799317661784
-13.7804	34.4587	Salima	MW	Africa/Blantyre	3590433799317661594
54.8421	46.5813	Alatyr‚Äô	RU	Europe/Moscow	863033069630348321
34.5624	38.28402	Tadmur	SY	Asia/Damascus	3590433799317661305
24.96334	10.18003	Ghat	LY	Africa/Tripoli	863033069630348867
-10.91111	-37.07167	Aracaju	BR	America/Maceio	863033069630348974
-10.33333	39.28333	Nyangao	TZ	Africa/Dar_es_Salaam	8630330696303481628
10.61285	12.19458	Biu	NG	Africa/Lagos	3590433799317661453
12.95629	78.27539	Robertsonpet	IN	Asia/Kolkata	3590433799317662451
8.35122	-62.64102	Ciudad Guayana	VE	America/Caracas	863033069630348917
34.85	117.33333	Taozhuang	CN	Asia/Shanghai	359043379931766205
43.32686	-2.98884	Leioa	ES	Europe/Madrid	863033069630348974
45.44694	8.62118	Novara	IT	Europe/Rome	8630330696303481966
13.73417	-89.71472	Sonzacate	SV	America/El_Salvador	359043379931766239
46.32313	-0.45877	Niort	FR	Europe/Paris	359043379931766700
41.75338	-86.11084	Granger	US	America/Indiana/Indianapolis	8630330696303481263
45.4473	-73.75335	Dorval	CA	America/Toronto	8630330696303481511
20.88098	75.11937	Parola	IN	Asia/Kolkata	863033069630348511
38.70734	-77.02303	Fort Washington	US	America/New_York	863033069630348271
39.96097	-75.60804	West Chester	US	America/New_York	3590433799317662014
41.66394	-83.55521	Toledo	US	America/New_York	359043379931766833
37.05944	37.3825	Gaziantep	TR	Europe/Istanbul	8630330696303482378
26.32293	91.00632	Barpeta	IN	Asia/Kolkata	359043379931766411
46.7055	38.2739	Yeysk	RU	Europe/Moscow	8630330696303482170
20.28527	-103.42897	Jocotepec	MX	America/Mexico_City	3590433799317661636
44.35056	142.45778	Nayoro	JP	Asia/Tokyo	8630330696303481131
31.78336	35.23388	East Jerusalem	PS	Asia/Hebron	359043379931766668
-4.24444	-42.29444	Barras	BR	America/Fortaleza	3590433799317661248
34.14251	-118.25508	Glendale	US	America/Los_Angeles	863033069630348792
32.5007	-94.74049	Longview	US	America/Chicago	863033069630348453
14.62072	74.83554	Sirsi	IN	Asia/Kolkata	8630330696303481305
37.35813	-6.03731	San Juan de Aznalfarache	ES	Europe/Madrid	8630330696303482022
34.65918	109.22921	Yanliang	CN	Asia/Shanghai	863033069630348180
48.98693	2.44892	Gonesse	FR	Europe/Paris	3590433799317661883
22.88783	84.13864	Jashpurnagar	IN	Asia/Kolkata	8630330696303482022
26.44931	91.61356	Rangia	IN	Asia/Kolkata	359043379931766171
43.32393	5.4584	Les Olives	FR	Europe/Paris	359043379931766031
52.41667	0.75	Thetford	GB	Europe/London	3590433799317661198
4.96667	10.7	Tonga	CM	Africa/Douala	3590433799317661131
5.30383	-1.98956	Tarkwa	GH	Africa/Accra	8630330696303481883
39.46667	141.95	Yamada	JP	Asia/Tokyo	3590433799317661560
46.1351	-60.1831	Sydney	CA	America/Glace_Bay	8630330696303482162
36.72544	3.55665	Thenia	DZ	Africa/Algiers	359043379931766361
-28.44917	-52.2	Marau	BR	America/Sao_Paulo	863033069630348941
-21.15	46.58333	Ikalamavony	MG	Indian/Antananarivo	3590433799317661602
21.59983	71.21169	Amreli	IN	Asia/Kolkata	8630330696303481081
35.30889	139.55028	Kamakura	JP	Asia/Tokyo	3590433799317662089
-1.6	103.61667	Jambi City	ID	Asia/Jakarta	3590433799317661107
24.41288	76.56719	Aklera	IN	Asia/Kolkata	3590433799317662170
36.06386	4.62744	El Achir	DZ	Africa/Algiers	8630330696303482253
48.79325	2.29275	Fontenay-aux-Roses	FR	Europe/Paris	3590433799317662238
23.0072	-82.4017	Boyeros	CU	America/Havana	359043379931766601
31.12406	-97.90308	Copperas Cove	US	America/Chicago	3590433799317661719
34.08565	74.80555	Srinagar	IN	Asia/Kolkata	3590433799317661198
22.10194	85.37752	Barbil	IN	Asia/Kolkata	359043379931766940
50.23271	12.87117	Karlovy Vary	CZ	Europe/Prague	863033069630348529
40.65995	-111.99633	Kearns	US	America/Denver	359043379931766452
45.40008	-73.58248	Sainte-Catherine	CA	America/Toronto	359043379931766254
64.5635	39.8302	Severodvinsk	RU	Europe/Moscow	863033069630348313
35.61452	-88.81395	Jackson	US	America/Chicago	359043379931766858
-21.41222	-42.19667	Miracema	BR	America/Sao_Paulo	3590433799317662055
42.22718	14.39024	Lanciano	IT	Europe/Rome	3590433799317661198
30.21121	74.4818	Malaut	IN	Asia/Kolkata	863033069630348636
34.95303	-120.43572	Santa Maria	US	America/Los_Angeles	359043379931766684
37.65181	120.33063	Longgang	CN	Asia/Shanghai	359043379931766809
37.49223	15.07041	Catania	IT	Europe/Rome	359043379931766031
22.98212	-80.58556	Corralillo	CU	America/Havana	8630330696303482329
43.96222	43.63417	Novopavlovsk	RU	Europe/Moscow	8630330696303482063
27.76056	-15.58602	Maspalomas	ES	Atlantic/Canary	8630330696303481156
43.1122	12.38878	Perugia	IT	Europe/Rome	863033069630348594
16.0567	103.65309	Roi Et	TH	Asia/Bangkok	8630330696303482410
-4.26613	15.28318	Brazzaville	CG	Africa/Brazzaville	8630330696303482493
-31.4488	-60.93173	Esperanza	AR	America/Argentina/Cordoba	359043379931766635
56.85836	35.90057	Tver	RU	Europe/Moscow	3590433799317661925
-31.95224	115.8614	Perth	AU	Australia/Perth	863033069630348602
-44.39672	171.25364	Timaru	NZ	Pacific/Auckland	8630330696303481529
51.19139	6.51352	Korschenbroich	DE	Europe/Berlin	863033069630348446
50.88506	4.07601	Denderleeuw	BE	Europe/Brussels	8630330696303481768
31.12406	-97.90308	Copperas Cove	US	America/Chicago	359043379931766189
14.93333	-91.11667	Chichicastenango	GT	America/Guatemala	863033069630348453
40.82232	-74.15987	Nutley	US	America/New_York	3590433799317661875
-37.32167	-59.13316	Tandil	AR	America/Argentina/Buenos_Aires	3590433799317662279
7.62789	4.74161	Ilesa	NG	Africa/Lagos	8630330696303481404
53.59782	34.33825	Dyat‚Äôkovo	RU	Europe/Moscow	863033069630348883
12.74409	-8.07257	Kati	ML	Africa/Bamako	3590433799317661735
42.58342	-71.8023	Fitchburg	US	America/New_York	8630330696303482337
41.75338	-86.11084	Granger	US	America/Indiana/Indianapolis	3590433799317661891
43.82634	144.09638	Motomachi	JP	Asia/Tokyo	3590433799317662147
-21.44345	-65.71875	Tupiza	BO	America/La_Paz	863033069630348396
50.71229	4.52529	Rixensart	BE	Europe/Brussels	8630330696303482477
40.98894	28.67582	Yakuplu	TR	Europe/Istanbul	3590433799317661735
48.07667	8.64409	Trossingen	DE	Europe/Berlin	3590433799317661586
10.29085	105.75635	Sa Dec	VN	Asia/Ho_Chi_Minh	863033069630348438
43.1122	12.38878	Perugia	IT	Europe/Rome	8630330696303481404
32.54044	-82.90375	Dublin	US	America/New_York	359043379931766544
-5.85746	144.23058	Mount Hagen	PG	Pacific/Port_Moresby	3590433799317661933
31.96258	73.97117	Naushahra Virkan	PK	Asia/Karachi	3590433799317662014
8.79577	-75.69947	San Carlos	CO	America/Bogota	8630330696303481727
15.72892	120.57224	Burgos	PH	Asia/Manila	8630330696303481495
37.05944	37.3825	Gaziantep	TR	Europe/Istanbul	359043379931766221
39.33427	-76.43941	Middle River	US	America/New_York	3590433799317661222
23.1959	86.51499	Kenda	IN	Asia/Kolkata	3590433799317661529
36.24624	139.07204	Fujioka	JP	Asia/Tokyo	3590433799317661180
24.81757	84.63445	Rafiganj	IN	Asia/Kolkata	863033069630348156
44.59445	11.04979	Castelfranco Emilia	IT	Europe/Rome	8630330696303481115
38.58894	-89.99038	Fairview Heights	US	America/Chicago	3590433799317661503
-32.05251	115.88782	Willetton	AU	Australia/Perth	3590433799317661891
7.06273	-1.4001	Mampong	GH	Africa/Accra	359043379931766775
49.5099	6.74549	Losheim	DE	Europe/Berlin	863033069630348297
27.9247	78.40102	Chharra	IN	Asia/Kolkata	863033069630348636
36.92574	14.72443	Ragusa	IT	Europe/Rome	3590433799317661206
38.07789	13.44275	Villabate	IT	Europe/Rome	3590433799317661404
51.64316	-0.36053	Bushey	GB	Europe/London	8630330696303481107
30.29184	71.67164	Qadirpur Ran	PK	Asia/Karachi	3590433799317662329
-8.73508	24.99798	Kamina	CD	Africa/Lubumbashi	359043379931766056
27.52948	68.75915	Khairpur Mir‚Äôs	PK	Asia/Karachi	863033069630348552
45.40008	-73.58248	Sainte-Catherine	CA	America/Toronto	3590433799317661503
50.72043	11.34046	Rudolstadt	DE	Europe/Berlin	3590433799317662048
17.30858	97.01124	Kyaikto	MM	Asia/Yangon	863033069630348479
33.37526	74.3092	Rajaori	IN	Asia/Kolkata	3590433799317661982
50.82709	6.9747	Wesseling	DE	Europe/Berlin	8630330696303481701
56.03361	35.96944	Volokolamsk	RU	Europe/Moscow	359043379931766957
5.30383	-1.98956	Tarkwa	GH	Africa/Accra	3590433799317661503
30.5427	-97.54667	Hutto	US	America/Chicago	359043379931766643
41.57439	24.71204	Smolyan	BG	Europe/Sofia	863033069630348156
16.75973	-93.11308	Tuxtla	MX	America/Mexico_City	8630330696303481644
35.48199	137.02166	Minokamo	JP	Asia/Tokyo	359043379931766049
49.03685	8.70745	Bretten	DE	Europe/Berlin	3590433799317661719
-2.90055	-79.00453	Cuenca	EC	America/Guayaquil	8630330696303481636
51.82721	107.60627	Ulan-Ude	RU	Asia/Irkutsk	863033069630348594
37.65639	126.835	Goyang-si	KR	Asia/Seoul	3590433799317662386
14.64056	104.64992	Kantharalak	TH	Asia/Bangkok	8630330696303481982
45.40008	-73.58248	Sainte-Catherine	CA	America/Toronto	3590433799317661644
14.95472	120.89694	Baliuag	PH	Asia/Manila	359043379931766809
37.31309	40.74357	Mardin	TR	Europe/Istanbul	359043379931766999
-21.98333	16.91667	Okahandja	NA	Africa/Windhoek	863033069630348545
9.6531	124.3697	Jagna	PH	Asia/Manila	3590433799317661537
-21.41222	-42.19667	Miracema	BR	America/Sao_Paulo	863033069630348107
-22.45667	-47.53028	Santa Gertrudes	BR	America/Sao_Paulo	863033069630348313
32.50611	120.14278	Jiangyan	CN	Asia/Shanghai	3590433799317662089
40.72816	-74.07764	Jersey City	US	America/New_York	8630330696303481099
16.0438	120.4861	Manaoag	PH	Asia/Manila	359043379931766072
24.05979	77.40858	Leteri	IN	Asia/Kolkata	3590433799317661628
22.98212	-80.58556	Corralillo	CU	America/Havana	8630330696303481545
50.74497	3.20639	Mouscron	BE	Europe/Brussels	8630330696303481040
59.80917	30.38167	Shushary	RU	Europe/Moscow	359043379931766262
25.13915	73.06784	Sheoganj	IN	Asia/Kolkata	863033069630348867
40.34912	-111.90466	Saratoga Springs	US	America/Denver	8630330696303482428
43.35071	46.10925	Gudermes	RU	Europe/Moscow	8630330696303481644
36.65	138.31667	Suzaka	JP	Asia/Tokyo	8630330696303481925
33.54428	-84.23381	Stockbridge	US	America/New_York	8630330696303481693
44.75874	19.21437	Bijeljina	BA	Europe/Sarajevo	359043379931766098
39.71734	-74.96933	Sicklerville	US	America/New_York	8630330696303481107
36.64852	51.49621	Nowshahr	IR	Asia/Tehran	3590433799317661982
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	8630330696303481065
50.86079	17.4674	Brzeg	PL	Europe/Warsaw	359043379931766379
-17.83333	48.41667	Ambatondrazaka	MG	Indian/Antananarivo	8630330696303482337
32.87533	71.57118	Daud Khel	PK	Asia/Karachi	3590433799317661776
14.66	120.56528	Pilar	PH	Asia/Manila	3590433799317661370
44.92934	37.99117	Krymsk	RU	Europe/Moscow	8630330696303482493
0.46005	34.11169	Busia	KE	Africa/Nairobi	359043379931766643
49.183239	15.454273	Telč	CZ	Europe/Prague	359043379931766932
45.78071	12.84052	Portogruaro	IT	Europe/Rome	8630330696303482261
3.7278	98.6738	Labuhan Deli	ID	Asia/Jakarta	863033069630348834
16.75973	-93.11308	Tuxtla	MX	America/Mexico_City	8630330696303481610
46.09273	-88.64235	Iron River	US	America/Menominee	3590433799317661685
50.8	3.16667	Wevelgem	BE	Europe/Brussels	8630330696303482303
31.78336	35.23388	East Jerusalem	PS	Asia/Hebron	8630330696303481438
-34.64167	-60.47389	Chacabuco	AR	America/Argentina/Buenos_Aires	3590433799317662378
-1.26424	104.09701	Simpang	ID	Asia/Jakarta	8630330696303481909
32.65246	51.67462	Isfahan	IR	Asia/Tehran	8630330696303482246
57.14369	-2.09814	Aberdeen	GB	Europe/London	8630330696303482329
49.13645	8.91229	Eppingen	DE	Europe/Berlin	3590433799317661214
48.21644	9.02596	Albstadt	DE	Europe/Berlin	359043379931766908
52.41667	0.75	Thetford	GB	Europe/London	359043379931766106
48.35149	8.96317	Hechingen	DE	Europe/Berlin	359043379931766668
44.59445	11.04979	Castelfranco Emilia	IT	Europe/Rome	359043379931766866
-19.7625	-44.31389	Esmeraldas	BR	America/Sao_Paulo	8630330696303481487
5.6561	-75.87877	Andes	CO	America/Bogota	3590433799317661610
29.21399	78.95693	Kashipur	IN	Asia/Kolkata	8630330696303482469
14.46693	75.92694	Davangere	IN	Asia/Kolkata	8630330696303481859
45.53069	9.40531	Gorgonzola	IT	Europe/Rome	359043379931766700
47.46657	84.87144	Zaysan	KZ	Asia/Almaty	8630330696303482097
37.73222	115.70111	Hengshui	CN	Asia/Shanghai	3590433799317661792
40.94065	-73.99681	Dumont	US	America/New_York	359043379931766163
